gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000010270.13	46	ENST00000429075.1	1
ENSG00000010270.13	46	ENST00000434197.5	5
ENSG00000010278.14	57	ENST00000009180.10	56
ENSG00000010278.14	57	ENST00000642746.1	1
ENSG00000010292.13	15	ENST00000315579.10	3
ENSG00000010292.13	15	ENST00000539084.5	11
ENSG00000010292.13	15	ENST00000539714.5	1
ENSG00000010295.19	21	ENST00000356896.8	1
ENSG00000010295.19	21	ENST00000396830.2	11
ENSG00000010295.19	21	ENST00000396840.6	2
ENSG00000010295.19	21	ENST00000465801.5	2
ENSG00000010295.19	21	ENST00000471408.5	3
ENSG00000010295.19	21	ENST00000472558.6	1
ENSG00000010295.19	21	ENST00000487279.6	1
ENSG00000010318.21	3	ENST00000473145.5	2
ENSG00000010318.21	3	ENST00000482327.5	1
ENSG00000010322.16	165	ENST00000345716.9	154
ENSG00000010322.16	165	ENST00000420808.2	4
ENSG00000010322.16	165	ENST00000467594.1	1
ENSG00000010322.16	165	ENST00000474188.1	1
ENSG00000010322.16	165	ENST00000488380.5	1
ENSG00000010322.16	165	ENST00000489895.5	4
ENSG00000010327.10	34	ENST00000321725.10	33
ENSG00000010327.10	34	ENST00000469989.1	1
ENSG00000010361.14	23	ENST00000313777.9	17
ENSG00000010361.14	23	ENST00000377092.8	1
ENSG00000010361.14	23	ENST00000528094.5	2
ENSG00000010361.14	23	ENST00000533418.5	3
ENSG00000010404.18	85	ENST00000340855.11	48
ENSG00000010404.18	85	ENST00000370441.8	36
ENSG00000010404.18	85	ENST00000464251.5	1
ENSG00000010539.12	27	ENST00000396870.8	3
ENSG00000010539.12	27	ENST00000414144.7	11
ENSG00000010539.12	27	ENST00000431561.7	3
ENSG00000010539.12	27	ENST00000575948.1	10
ENSG00000010610.10	96	ENST00000011653.9	51
ENSG00000010610.10	96	ENST00000437800.6	45
ENSG00000010626.15	33	ENST00000007969.12	3
ENSG00000010626.15	33	ENST00000323702.9	11
ENSG00000010626.15	33	ENST00000428946.5	11
ENSG00000010626.15	33	ENST00000431207.5	3
ENSG00000010626.15	33	ENST00000451681.5	2
ENSG00000010626.15	33	ENST00000486401.1	3
ENSG00000010671.16	107	ENST00000308731.8	77
ENSG00000010671.16	107	ENST00000618050.4	30
ENSG00000010704.18	4	ENST00000357618.9	3
ENSG00000010704.18	4	ENST00000397022.7	1
ENSG00000010803.16	3	ENST00000397174.6	1
ENSG00000010803.16	3	ENST00000472037.5	2
ENSG00000010810.17	55	ENST00000229471.8	4
ENSG00000010810.17	55	ENST00000354650.7	1
ENSG00000010810.17	55	ENST00000368667.6	7
ENSG00000010810.17	55	ENST00000368682.7	4
ENSG00000010810.17	55	ENST00000462598.7	1
ENSG00000010810.17	55	ENST00000467899.5	1
ENSG00000010810.17	55	ENST00000467921.6	7
ENSG00000010810.17	55	ENST00000491885.6	1
ENSG00000010810.17	55	ENST00000523238.5	1
ENSG00000010810.17	55	ENST00000538466.5	28
ENSG00000010818.10	35	ENST00000012134.7	35
ENSG00000011007.12	60	ENST00000609199.1	28
ENSG00000011007.12	60	ENST00000613537.4	32
ENSG00000011009.11	337	ENST00000374501.1	5
ENSG00000011009.11	337	ENST00000374503.7	2
ENSG00000011009.11	337	ENST00000374514.8	328
ENSG00000011009.11	337	ENST00000472213.1	1
ENSG00000011009.11	337	ENST00000492577.1	1
ENSG00000011021.23	19	ENST00000346436.11	15
ENSG00000011021.23	19	ENST00000376490.7	4
ENSG00000011028.14	4	ENST00000303375.10	1
ENSG00000011028.14	4	ENST00000446119.2	2
ENSG00000011028.14	4	ENST00000583597.5	1
ENSG00000011052.21	1	ENST00000393193.6	1
ENSG00000011105.14	1	ENST00000537971.5	1
ENSG00000011114.15	9	ENST00000298896.7	2
ENSG00000011114.15	9	ENST00000334746.10	1
ENSG00000011114.15	9	ENST00000553975.1	5
ENSG00000011114.15	9	ENST00000554644.1	1
ENSG00000011132.12	7	ENST00000316757.4	6
ENSG00000011132.12	7	ENST00000588984.5	1
ENSG00000011143.18	12	ENST00000393119.7	8
ENSG00000011143.18	12	ENST00000393120.6	2
ENSG00000011143.18	12	ENST00000583577.1	1
ENSG00000011143.18	12	ENST00000675753.1	1
ENSG00000011198.10	37	ENST00000413300.2	1
ENSG00000011198.10	37	ENST00000458276.7	1
ENSG00000011198.10	37	ENST00000642351.1	12
ENSG00000011198.10	37	ENST00000644371.2	22
ENSG00000011198.10	37	ENST00000649763.1	1
ENSG00000011243.18	21	ENST00000397410.10	12
ENSG00000011243.18	21	ENST00000593845.5	2
ENSG00000011243.18	21	ENST00000594893.5	1
ENSG00000011243.18	21	ENST00000609519.5	6
ENSG00000011260.14	21	ENST00000225298.12	20
ENSG00000011260.14	21	ENST00000583205.5	1
ENSG00000011275.19	221	ENST00000389900.8	4
ENSG00000011275.19	221	ENST00000389902.8	49
ENSG00000011275.19	221	ENST00000411812.1	2
ENSG00000011275.19	221	ENST00000425013.6	163
ENSG00000011275.19	221	ENST00000469375.1	3
ENSG00000011295.16	6	ENST00000261647.10	4
ENSG00000011295.16	6	ENST00000475723.5	2
ENSG00000011304.21	79	ENST00000349038.8	38
ENSG00000011304.21	79	ENST00000350092.8	10
ENSG00000011304.21	79	ENST00000356948.11	21
ENSG00000011304.21	79	ENST00000394601.8	1
ENSG00000011304.21	79	ENST00000585856.2	8
ENSG00000011304.21	79	ENST00000590887.5	1
ENSG00000011376.12	5	ENST00000414984.5	3
ENSG00000011376.12	5	ENST00000485461.1	1
ENSG00000011376.12	5	ENST00000652135.1	1
ENSG00000011405.13	5	ENST00000265970.11	5
ENSG00000011422.12	428	ENST00000221264.8	5
ENSG00000011422.12	428	ENST00000339082.7	59
ENSG00000011422.12	428	ENST00000340093.8	356
ENSG00000011422.12	428	ENST00000601723.5	5
ENSG00000011422.12	428	ENST00000601876.1	3
ENSG00000011454.18	24	ENST00000317419.7	6
ENSG00000011454.18	24	ENST00000373647.9	1
ENSG00000011454.18	24	ENST00000426918.2	1
ENSG00000011454.18	24	ENST00000480054.1	16
ENSG00000011485.15	32	ENST00000012443.9	28
ENSG00000011485.15	32	ENST00000391919.1	2
ENSG00000011485.15	32	ENST00000486994.5	1
ENSG00000011485.15	32	ENST00000525507.5	1
ENSG00000011523.14	2	ENST00000377990.7	1
ENSG00000011523.14	2	ENST00000497039.1	1
ENSG00000011566.15	1	ENST00000437545.5	1
ENSG00000011600.12	11	ENST00000262629.9	4
ENSG00000011600.12	11	ENST00000587837.5	3
ENSG00000011600.12	11	ENST00000589517.1	4
ENSG00000011638.10	38	ENST00000233047.8	18
ENSG00000011638.10	38	ENST00000261388.7	14
ENSG00000011638.10	38	ENST00000451578.6	4
ENSG00000011638.10	38	ENST00000572599.5	2
ENSG00000012048.23	5	ENST00000461221.5	2
ENSG00000012048.23	5	ENST00000644379.1	3
ENSG00000012061.16	69	ENST00000013807.9	1
ENSG00000012061.16	69	ENST00000300853.8	33
ENSG00000012061.16	69	ENST00000340192.11	7
ENSG00000012061.16	69	ENST00000588738.5	2
ENSG00000012061.16	69	ENST00000589165.5	26
ENSG00000012124.17	87	ENST00000085219.10	37
ENSG00000012124.17	87	ENST00000341773.10	2
ENSG00000012124.17	87	ENST00000419549.6	18
ENSG00000012124.17	87	ENST00000544992.6	5
ENSG00000012124.17	87	ENST00000594250.5	23
ENSG00000012124.17	87	ENST00000597916.5	1
ENSG00000012124.17	87	ENST00000601769.5	1
ENSG00000012174.12	5	ENST00000379484.10	5
ENSG00000012211.13	21	ENST00000453382.5	2
ENSG00000012211.13	21	ENST00000599218.6	19
ENSG00000012223.13	16	ENST00000231751.9	9
ENSG00000012223.13	16	ENST00000426532.6	7
ENSG00000012232.9	34	ENST00000220562.9	33
ENSG00000012232.9	34	ENST00000523271.1	1
ENSG00000012660.14	55	ENST00000304434.11	51
ENSG00000012660.14	55	ENST00000465983.5	1
ENSG00000012660.14	55	ENST00000542638.5	3
ENSG00000012779.11	80	ENST00000374391.7	44
ENSG00000012779.11	80	ENST00000498461.1	1
ENSG00000012779.11	80	ENST00000542434.5	3
ENSG00000012779.11	80	ENST00000612635.4	32
ENSG00000012817.16	92	ENST00000317961.9	67
ENSG00000012817.16	92	ENST00000440077.5	23
ENSG00000012817.16	92	ENST00000469599.6	1
ENSG00000012817.16	92	ENST00000541639.5	1
ENSG00000012822.16	199	ENST00000430117.6	19
ENSG00000012822.16	199	ENST00000547988.5	1
ENSG00000012822.16	199	ENST00000548263.5	3
ENSG00000012822.16	199	ENST00000549935.6	2
ENSG00000012822.16	199	ENST00000550804.6	174
ENSG00000012963.15	21	ENST00000013070.11	19
ENSG00000012963.15	21	ENST00000553674.1	1
ENSG00000012963.15	21	ENST00000555329.1	1
ENSG00000012983.11	3	ENST00000013125.8	3
ENSG00000013016.16	13	ENST00000322054.10	13
ENSG00000013275.8	93	ENST00000157812.7	83
ENSG00000013275.8	93	ENST00000455878.2	7
ENSG00000013275.8	93	ENST00000593455.5	3
ENSG00000013288.9	32	ENST00000285599.8	7
ENSG00000013288.9	32	ENST00000504248.5	25
ENSG00000013306.16	3130	ENST00000225308.12	2176
ENSG00000013306.16	3130	ENST00000377095.10	701
ENSG00000013306.16	3130	ENST00000537904.6	91
ENSG00000013306.16	3130	ENST00000585695.5	1
ENSG00000013306.16	3130	ENST00000588767.5	3
ENSG00000013306.16	3130	ENST00000590194.5	100
ENSG00000013306.16	3130	ENST00000591006.5	33
ENSG00000013306.16	3130	ENST00000591151.1	2
ENSG00000013306.16	3130	ENST00000593166.1	23
ENSG00000013364.19	554	ENST00000357402.10	456
ENSG00000013364.19	554	ENST00000395353.5	98
ENSG00000013374.16	151	ENST00000413040.6	73
ENSG00000013374.16	151	ENST00000460712.1	5
ENSG00000013374.16	151	ENST00000468404.5	53
ENSG00000013374.16	151	ENST00000470229.6	2
ENSG00000013374.16	151	ENST00000470316.5	3
ENSG00000013374.16	151	ENST00000568733.5	15
ENSG00000013375.16	8	ENST00000504780.5	1
ENSG00000013375.16	8	ENST00000512866.5	2
ENSG00000013375.16	8	ENST00000513973.6	4
ENSG00000013375.16	8	ENST00000651698.1	1
ENSG00000013392.8	3	ENST00000369724.5	3
ENSG00000013441.16	251	ENST00000321356.9	35
ENSG00000013441.16	251	ENST00000409769.6	18
ENSG00000013441.16	251	ENST00000432425.5	154
ENSG00000013441.16	251	ENST00000434813.3	33
ENSG00000013441.16	251	ENST00000464454.1	2
ENSG00000013441.16	251	ENST00000473565.5	8
ENSG00000013441.16	251	ENST00000482590.1	1
ENSG00000013503.10	7	ENST00000539066.5	7
ENSG00000013523.11	19	ENST00000251089.8	17
ENSG00000013523.11	19	ENST00000557179.5	2
ENSG00000013561.18	17	ENST00000394514.6	6
ENSG00000013561.18	17	ENST00000394520.7	9
ENSG00000013561.18	17	ENST00000506938.5	1
ENSG00000013561.18	17	ENST00000507163.5	1
ENSG00000013563.14	12	ENST00000369807.6	8
ENSG00000013563.14	12	ENST00000369808.7	4
ENSG00000013573.17	7	ENST00000228264.10	1
ENSG00000013573.17	7	ENST00000536265.5	3
ENSG00000013573.17	7	ENST00000542838.6	2
ENSG00000013573.17	7	ENST00000543026.5	1
ENSG00000013583.10	2	ENST00000014930.9	1
ENSG00000013583.10	2	ENST00000647702.1	1
ENSG00000013619.14	1	ENST00000464149.1	1
ENSG00000013725.14	112	ENST00000313421.11	111
ENSG00000013725.14	112	ENST00000452451.6	1
ENSG00000013810.20	72	ENST00000313288.9	1
ENSG00000013810.20	72	ENST00000484651.5	2
ENSG00000013810.20	72	ENST00000493975.5	1
ENSG00000013810.20	72	ENST00000612220.5	2
ENSG00000013810.20	72	ENST00000651251.1	59
ENSG00000013810.20	72	ENST00000651817.1	7
ENSG00000014123.10	1	ENST00000369278.5	1
ENSG00000014138.9	16	ENST00000265465.8	16
ENSG00000014164.7	45	ENST00000262577.6	45
ENSG00000014216.16	30	ENST00000279247.11	1
ENSG00000014216.16	30	ENST00000527323.5	28
ENSG00000014216.16	30	ENST00000530567.1	1
ENSG00000014257.16	3	ENST00000336375.10	1
ENSG00000014257.16	3	ENST00000351273.11	2
ENSG00000014641.21	193	ENST00000233114.13	174
ENSG00000014641.21	193	ENST00000432309.6	3
ENSG00000014641.21	193	ENST00000485781.5	16
ENSG00000014824.14	19	ENST00000264451.12	11
ENSG00000014824.14	19	ENST00000505523.1	3
ENSG00000014824.14	19	ENST00000513699.5	5
ENSG00000014914.21	8	ENST00000369140.7	7
ENSG00000014914.21	8	ENST00000495054.1	1
ENSG00000014919.13	41	ENST00000016171.6	37
ENSG00000014919.13	41	ENST00000370483.9	1
ENSG00000014919.13	41	ENST00000497381.1	3
ENSG00000015133.19	62	ENST00000331194.8	6
ENSG00000015133.19	62	ENST00000334448.5	2
ENSG00000015133.19	62	ENST00000389856.9	1
ENSG00000015133.19	62	ENST00000389857.11	46
ENSG00000015133.19	62	ENST00000553403.1	1
ENSG00000015133.19	62	ENST00000555995.1	3
ENSG00000015133.19	62	ENST00000556726.5	2
ENSG00000015133.19	62	ENST00000557455.1	1
ENSG00000015153.15	10	ENST00000534854.7	8
ENSG00000015153.15	10	ENST00000541702.2	1
ENSG00000015153.15	10	ENST00000547622.5	1
ENSG00000015171.20	9	ENST00000381584.5	6
ENSG00000015171.20	9	ENST00000381607.8	2
ENSG00000015171.20	9	ENST00000627286.2	1
ENSG00000015285.11	295	ENST00000376701.5	294
ENSG00000015285.11	295	ENST00000474174.1	1
ENSG00000015475.19	181	ENST00000317361.11	2
ENSG00000015475.19	181	ENST00000342111.9	1
ENSG00000015475.19	181	ENST00000399765.5	1
ENSG00000015475.19	181	ENST00000399767.6	4
ENSG00000015475.19	181	ENST00000494097.5	12
ENSG00000015475.19	181	ENST00000550946.5	2
ENSG00000015475.19	181	ENST00000551952.5	7
ENSG00000015475.19	181	ENST00000614949.4	1
ENSG00000015475.19	181	ENST00000622694.5	151
ENSG00000015479.20	137	ENST00000394805.8	18
ENSG00000015479.20	137	ENST00000502422.5	20
ENSG00000015479.20	137	ENST00000502499.5	1
ENSG00000015479.20	137	ENST00000503811.5	7
ENSG00000015479.20	137	ENST00000505625.5	63
ENSG00000015479.20	137	ENST00000510056.5	1
ENSG00000015479.20	137	ENST00000618441.5	27
ENSG00000015532.10	8	ENST00000017003.7	6
ENSG00000015532.10	8	ENST00000376550.7	2
ENSG00000015568.13	3	ENST00000016946.8	3
ENSG00000015676.18	62	ENST00000355451.8	47
ENSG00000015676.18	62	ENST00000460110.5	1
ENSG00000015676.18	62	ENST00000475952.1	7
ENSG00000015676.18	62	ENST00000493613.5	7
ENSG00000016391.11	4	ENST00000315251.11	4
ENSG00000016864.18	12	ENST00000266014.10	10
ENSG00000016864.18	12	ENST00000394783.7	1
ENSG00000016864.18	12	ENST00000478968.6	1
ENSG00000017260.20	25	ENST00000422190.6	4
ENSG00000017260.20	25	ENST00000428331.6	1
ENSG00000017260.20	25	ENST00000504612.5	4
ENSG00000017260.20	25	ENST00000504948.5	4
ENSG00000017260.20	25	ENST00000505330.5	1
ENSG00000017260.20	25	ENST00000507194.1	1
ENSG00000017260.20	25	ENST00000508532.5	1
ENSG00000017260.20	25	ENST00000510168.6	2
ENSG00000017260.20	25	ENST00000513801.5	1
ENSG00000017260.20	25	ENST00000514654.5	6
ENSG00000017483.15	66	ENST00000595796.5	26
ENSG00000017483.15	66	ENST00000615300.4	1
ENSG00000017483.15	66	ENST00000619100.4	24
ENSG00000017483.15	66	ENST00000620913.5	2
ENSG00000017483.15	66	ENST00000622196.4	13
ENSG00000017797.13	41	ENST00000383432.8	38
ENSG00000017797.13	41	ENST00000609094.2	3
ENSG00000018189.13	1	ENST00000502653.5	1
ENSG00000018280.17	194	ENST00000233202.11	120
ENSG00000018280.17	194	ENST00000354352.9	33
ENSG00000018280.17	194	ENST00000468221.5	4
ENSG00000018280.17	194	ENST00000469449.1	1
ENSG00000018280.17	194	ENST00000475225.5	5
ENSG00000018280.17	194	ENST00000481524.5	1
ENSG00000018280.17	194	ENST00000494322.5	22
ENSG00000018280.17	194	ENST00000539932.5	8
ENSG00000018510.16	27	ENST00000264167.10	27
ENSG00000018610.15	7	ENST00000469448.1	1
ENSG00000018610.15	7	ENST00000644802.2	6
ENSG00000018699.13	9	ENST00000317907.9	8
ENSG00000018699.13	9	ENST00000647819.1	1
ENSG00000018869.17	4	ENST00000301310.8	1
ENSG00000018869.17	4	ENST00000586929.5	2
ENSG00000018869.17	4	ENST00000593145.5	1
ENSG00000019169.10	15	ENST00000327097.4	15
ENSG00000019485.13	1	ENST00000534751.2	1
ENSG00000019582.15	15018	ENST00000009530.12	1077
ENSG00000019582.15	15018	ENST00000353334.10	13900
ENSG00000019582.15	15018	ENST00000377795.7	5
ENSG00000019582.15	15018	ENST00000517752.5	8
ENSG00000019582.15	15018	ENST00000517791.1	2
ENSG00000019582.15	15018	ENST00000518797.5	8
ENSG00000019582.15	15018	ENST00000522153.1	12
ENSG00000019582.15	15018	ENST00000523208.5	3
ENSG00000019582.15	15018	ENST00000523836.5	3
ENSG00000019995.6	17	ENST00000359653.4	17
ENSG00000020129.16	17	ENST00000356090.8	11
ENSG00000020129.16	17	ENST00000373243.7	6
ENSG00000020256.20	10	ENST00000216923.5	7
ENSG00000020256.20	10	ENST00000346617.8	1
ENSG00000020256.20	10	ENST00000371515.8	1
ENSG00000020256.20	10	ENST00000371523.8	1
ENSG00000020426.11	3	ENST00000261245.9	2
ENSG00000020426.11	3	ENST00000539616.6	1
ENSG00000020633.19	20	ENST00000308873.11	6
ENSG00000020633.19	20	ENST00000399916.5	1
ENSG00000020633.19	20	ENST00000496967.1	13
ENSG00000020922.13	5	ENST00000323929.8	1
ENSG00000020922.13	5	ENST00000393241.8	1
ENSG00000020922.13	5	ENST00000407439.7	3
ENSG00000021300.14	31	ENST00000227214.10	25
ENSG00000021300.14	31	ENST00000535129.5	1
ENSG00000021300.14	31	ENST00000540431.1	1
ENSG00000021300.14	31	ENST00000544532.5	3
ENSG00000021300.14	31	ENST00000546251.5	1
ENSG00000021355.13	197	ENST00000380739.6	196
ENSG00000021355.13	197	ENST00000490094.5	1
ENSG00000021574.13	6	ENST00000621856.2	2
ENSG00000021574.13	6	ENST00000642999.1	1
ENSG00000021574.13	6	ENST00000644954.1	1
ENSG00000021574.13	6	ENST00000645159.1	2
ENSG00000021762.20	13	ENST00000263650.12	3
ENSG00000021762.20	13	ENST00000459995.5	2
ENSG00000021762.20	13	ENST00000465323.1	1
ENSG00000021762.20	13	ENST00000478260.5	4
ENSG00000021762.20	13	ENST00000525498.5	3
ENSG00000021776.11	86	ENST00000156471.10	82
ENSG00000021776.11	86	ENST00000543879.6	1
ENSG00000021776.11	86	ENST00000559767.1	3
ENSG00000022267.19	15	ENST00000370674.3	13
ENSG00000022267.19	15	ENST00000629039.2	1
ENSG00000022267.19	15	ENST00000651929.2	1
ENSG00000022277.13	146	ENST00000023939.8	27
ENSG00000022277.13	146	ENST00000357348.10	107
ENSG00000022277.13	146	ENST00000395881.7	9
ENSG00000022277.13	146	ENST00000477573.1	3
ENSG00000022556.16	6	ENST00000427260.6	5
ENSG00000022556.16	6	ENST00000448584.7	1
ENSG00000022567.10	2	ENST00000024061.7	2
ENSG00000022840.16	686	ENST00000325954.9	522
ENSG00000022840.16	686	ENST00000413266.6	144
ENSG00000022840.16	686	ENST00000535470.5	1
ENSG00000022840.16	686	ENST00000538254.1	1
ENSG00000022840.16	686	ENST00000540046.5	1
ENSG00000022840.16	686	ENST00000544805.1	15
ENSG00000022840.16	686	ENST00000545419.5	2
ENSG00000022976.15	6	ENST00000420933.2	1
ENSG00000022976.15	6	ENST00000442396.6	4
ENSG00000022976.15	6	ENST00000561251.5	1
ENSG00000023041.11	87	ENST00000369404.3	10
ENSG00000023041.11	87	ENST00000369405.7	73
ENSG00000023041.11	87	ENST00000482410.5	4
ENSG00000023191.17	212	ENST00000354420.7	4
ENSG00000023191.17	212	ENST00000356187.9	56
ENSG00000023191.17	212	ENST00000397604.7	66
ENSG00000023191.17	212	ENST00000397615.6	15
ENSG00000023191.17	212	ENST00000438658.6	4
ENSG00000023191.17	212	ENST00000529306.5	1
ENSG00000023191.17	212	ENST00000533410.5	19
ENSG00000023191.17	212	ENST00000534797.5	47
ENSG00000023228.14	17	ENST00000233190.11	11
ENSG00000023228.14	17	ENST00000449699.5	6
ENSG00000023287.13	29	ENST00000025008.10	12
ENSG00000023287.13	29	ENST00000435644.6	15
ENSG00000023287.13	29	ENST00000522957.1	2
ENSG00000023318.8	87	ENST00000262455.7	87
ENSG00000023330.15	24	ENST00000310271.6	2
ENSG00000023330.15	24	ENST00000469224.5	16
ENSG00000023330.15	24	ENST00000484952.6	6
ENSG00000023445.16	582	ENST00000526421.6	56
ENSG00000023445.16	582	ENST00000527309.2	12
ENSG00000023445.16	582	ENST00000528940.1	1
ENSG00000023445.16	582	ENST00000673846.1	513
ENSG00000023608.5	6	ENST00000216294.5	6
ENSG00000023697.13	20	ENST00000428559.7	17
ENSG00000023697.13	20	ENST00000532964.5	3
ENSG00000023734.11	278	ENST00000025399.10	11
ENSG00000023734.11	278	ENST00000419869.7	255
ENSG00000023734.11	278	ENST00000541731.1	12
ENSG00000023892.11	74	ENST00000316637.7	74
ENSG00000023902.14	24	ENST00000369124.5	8
ENSG00000023902.14	24	ENST00000479194.5	12
ENSG00000023902.14	24	ENST00000607609.2	4
ENSG00000023909.10	1	ENST00000370238.8	1
ENSG00000024048.10	155	ENST00000372899.5	19
ENSG00000024048.10	155	ENST00000372901.1	134
ENSG00000024048.10	155	ENST00000372903.6	2
ENSG00000024422.12	1	ENST00000540884.1	1
ENSG00000024862.17	65	ENST00000617445.4	65
ENSG00000025039.15	7	ENST00000359203.3	1
ENSG00000025039.15	7	ENST00000369415.9	6
ENSG00000025156.13	14	ENST00000368455.9	8
ENSG00000025156.13	14	ENST00000452194.5	4
ENSG00000025156.13	14	ENST00000465214.2	2
ENSG00000025293.17	247	ENST00000339089.10	17
ENSG00000025293.17	247	ENST00000374012.8	222
ENSG00000025293.17	247	ENST00000461405.1	3
ENSG00000025293.17	247	ENST00000481202.5	5
ENSG00000025423.11	2	ENST00000554643.5	2
ENSG00000025434.19	1	ENST00000527949.1	1
ENSG00000025708.14	188	ENST00000252029.8	80
ENSG00000025708.14	188	ENST00000395678.7	25
ENSG00000025708.14	188	ENST00000425169.1	9
ENSG00000025708.14	188	ENST00000487162.1	1
ENSG00000025708.14	188	ENST00000487577.5	61
ENSG00000025708.14	188	ENST00000651095.1	1
ENSG00000025708.14	188	ENST00000651906.1	4
ENSG00000025708.14	188	ENST00000652237.1	1
ENSG00000025708.14	188	ENST00000652401.1	6
ENSG00000025770.19	42	ENST00000299821.15	7
ENSG00000025770.19	42	ENST00000420993.7	35
ENSG00000025772.8	81	ENST00000372813.4	81
ENSG00000025796.14	50	ENST00000369002.9	48
ENSG00000025796.14	50	ENST00000459782.1	2
ENSG00000025800.14	60	ENST00000373625.8	21
ENSG00000025800.14	60	ENST00000471599.5	39
ENSG00000026025.16	283	ENST00000224237.9	276
ENSG00000026025.16	283	ENST00000469543.5	7
ENSG00000026036.22	3	ENST00000480273.5	3
ENSG00000026103.22	96	ENST00000313771.9	8
ENSG00000026103.22	96	ENST00000355740.7	1
ENSG00000026103.22	96	ENST00000357339.6	9
ENSG00000026103.22	96	ENST00000484444.5	1
ENSG00000026103.22	96	ENST00000488877.5	1
ENSG00000026103.22	96	ENST00000494799.5	1
ENSG00000026103.22	96	ENST00000640140.1	14
ENSG00000026103.22	96	ENST00000640250.1	1
ENSG00000026103.22	96	ENST00000652046.1	60
ENSG00000026297.16	576	ENST00000028008.9	6
ENSG00000026297.16	576	ENST00000366855.10	2
ENSG00000026297.16	576	ENST00000467705.6	23
ENSG00000026297.16	576	ENST00000476238.6	1
ENSG00000026297.16	576	ENST00000478180.6	2
ENSG00000026297.16	576	ENST00000496851.6	1
ENSG00000026297.16	576	ENST00000508775.6	525
ENSG00000026297.16	576	ENST00000510083.1	16
ENSG00000026508.20	89	ENST00000263398.11	57
ENSG00000026508.20	89	ENST00000415148.6	1
ENSG00000026508.20	89	ENST00000425428.6	7
ENSG00000026508.20	89	ENST00000434472.6	6
ENSG00000026508.20	89	ENST00000442151.6	1
ENSG00000026508.20	89	ENST00000525211.6	2
ENSG00000026508.20	89	ENST00000527326.1	15
ENSG00000026559.14	1	ENST00000371571.5	1
ENSG00000026652.15	9	ENST00000320285.9	5
ENSG00000026652.15	9	ENST00000366911.9	4
ENSG00000026751.17	58	ENST00000359331.8	4
ENSG00000026751.17	58	ENST00000368042.7	19
ENSG00000026751.17	58	ENST00000368043.8	32
ENSG00000026751.17	58	ENST00000458104.6	1
ENSG00000026751.17	58	ENST00000484221.1	1
ENSG00000026751.17	58	ENST00000621377.4	1
ENSG00000026950.17	56	ENST00000082468.11	1
